album.id,album.title,album.company
703840,Sweet Love Vol.5,Bang
719534,Kraujo Estetika,Sony/ATV Music Publishing
209798,One leg dancer,MGM Distribution
289937,Nou La,Disc Makers
241310,**** Live In Phoenix,EMI Music Japan
31659,Man To Man,DSP Media
428202,PODIUM,Musketeer Records
185858,Riddim Driven: Sunlight,Spectra Records
440190,Voices Of Americana: The Cate Brothers,Musketeer Records
57315,Love Lessons,Aardvark Records
291038,Les Fiances D'Auvergne,Talent Quest
131371,La Chica de la habitacion de al lado,MGM Distribution
615137,Waitress In A Donut Shop,EMI
140423,The San Mateo Sessions 1969,JamGlue
290794,Araba,The Visual Dimensions Music
493663,Zabuca,Applied Media Technologies Corporation
262387,The Lord Is A Wonder,PIAS UK Distribution
287133,A?QuA(c) Pasa?: The Best Of The Fania All-Stars,Thorn EMI
427098,Windy City Blues,Nuwax Records
304402,Greatest Hits,Nuwax Records
258482,I'm The Fat Man,Hed Kandi
297058,Cuando La Sangre Galopa,Econore
341842,Lord Is My Saviour,Definitive Jux
484765,We Are The Same,Ektaar Music Ltd
536869,Shakin' The House Live,EMI Music Japan
685888,Reni 2003,ARC Music
384306,Raphael 50 AA+-os Despues,Microphone Records
328332,Sammi I Concert 99,J Storm
186892,Fiona's Moment,Cris Morena Group
509185,Vibrant,MCA Inc.
252603,Today's Song For Tomorrow,S.M. Entertainment
507008,Hogback Mountain Sessions - Vol. 1,AMCR
312271,Je Vous Reparlerai d'Amour,PlayNetwork
602067,A Handful Of Songs,Almighty Records
140375,Tricks Of Life,Bad Boy Records
490351,Live at the Blue Note,EMI
337167,Get A Life,Ultra Music
609807,The Fabulous Thunderbirds,Econore
244917,Project: Death,Menart Records
240167,Sonora Carruseles Espectacular,Def Jam Recordings
24441,20 Favorites,BTM Music Group Inc.
277871,Jaktens Tid,Bad Boy Records
700385,The Beat Goes On,Hed Kandi
302580,Jamaica's Most Wanted,Great Big Island
664980,Girl Bust Down EP,HITT Production
152362,Lo Mejor De JosA(c) Luis Perales,EMI Music Japan
24684,Mano A Mano,Ultra Music
729628,The Constant [Deluxe Edition],CAPP Records
809096,Plays Caetano_ Gil e Djavan,Cris Morena Group
297130,Kisha,Broccoli
669331,Ana Nikolic,GMA Artist Center
610729,Singles And Rarities,DMX
57342,Tiger Walk,Bad Boy Records
80491,Whiteheart,5pb.
176375,Zapp V,The Visual Dimensions Music
544416,Mediocre [Edicion especial],Harthouse
298933,It Ain't Safe No More,EMI Music Japan
35171,Very Best Of,Kung Fu Records
433810,Horizonte,Instant Live
733984,Ill-natured Spiritual Invasion,CAPP Records
9152,Californication,Muzak
15742,Living With Ghosts,Johnny&Associates
606234,Divinaura,Almighty Records
494850,Le SamouraA- / Les Aventuriers,SoBe Entertainment
251930,Mississippi Mass Choir Greatest Hit's,Electronic Arts Recordings
535950,Space Opera II,Ektaar Music Ltd
632797,Bloodlust,Saban Capital Group
379530,Lovers Lane Boogie,Instant Live
220091,Finest Dearest,PIAS UK Distribution
775941,Blues by Jazz Gillum Singing and Playing His Harmonica: With Arbee Stidham and Memphis Slim,Concord Music Group
751480,The Collective_ Vol. 1,Sony Music Entertainmet (Japan) Inc.
163007,Future's Bright,Almighty Records
129223,The Many Guitars of Jorgen Ingmann,ECA Records
381886,24: Redemption,PIAS UK Distribution
230918,Reggaeton Hits - Sandungueo Mix,Telstar Records
379463,Gaiton NAdeg5,PIAS Entertainment Group
374501,London Bridge,Microphone Records
46027,Strange Days,GoConnect
47201,No Pressure,Newbury Comics
72248,ROBOTECH: The Shadow Chronicles,SoBe Entertainment
323457,Papa Gato,Menart Records
613834,The Best Of The Vineyard Sound,ECA Records
28908,Molokai,Telstar Records
7086,Fortitude,Ultra Music
540474,In A Distant Place,Multimedia Record Corporation
309045,Onyx/ Bacdafucup II,Corporation
308121,Como Ama Una Mujer,GRGDN
603118,Outtakes and Demos 1975 -  2003,Diskoton
516619,Original Hits - Rock 'N' Roll,Menart Records
495819,Soundtrip Russia ( St.Petersburg ),Triple Vision Record Distribution
266834,Sagas,Entertainment One
265630,Martha Wainwright,Concord Music Group
312153,Exile On Main St,Johnny&Associates
280669,Run The Show featuring Don Omar [en Espanol],Great Big Island
680659,ATOMATOMATOMATOMAT....,Multimedia Record Corporation
363525,Gilad Atzmon presents: Artie Fishel & The Promised Band,Oricon
284600,The Spectacular Johnny Horton,EMI Music Japan
289147,Endangered Species,Lone Star Music
542948,Jerry For You (Day Edition),Boosey&Hawkes
52353,Hollywood Vampires,PlayNetwork
85094,Against The Wall,ARC Music
362872,Dupree 'N' McPhee: The 1967 Blue Horizon Session,Magnatune
226330,Enrique Iglesias,PGP-RTB
585824,Don't Worry Now (Premiere Performance Plus Track),Go! Discs
217642,Vuosikirja 1951 - 50 hittiA$?,Hed Kandi
256978,Beyond The Valley Of 1984,Multimedia Record Corporation
249198,Treasures,T-Series
241483,Lift Me Up,Sony/ATV Music Publishing
108,Tha Smokin' Nephew,Lone Star Music
252256,Chops: Dark: Music From and Inspired By The Original Motion Picture,Great Big Island
471047,Hey Joe,Broccoli
36714,The Sufferer & The Witness,Ministry of Sound
260607,Martriden,Istanbul Plak
217177,20 Suosikkia / Laula kanssain,Halaqah Media
165660,Sandy Lam In Concert 2005 Live,Nuwax Records
229080,Walkin' After Midnight - The Original Sessions Vol. I,Shure
596539,Hung Like A Donut,Halaqah Media
777984,Begin,JamGlue
43558,Janet,Go! Discs
741482,Michael Clayton,Random Disc Records
299613,Love Songs,ARC Music
36338,Fame And Fortune,Sony BMG
233969,The Searchers - Original Film Soundtrack,S.M. Entertainment
162661,Spanish Guitar Virtuoso - Volume 1,EMI
614711,The Atlanta Years,Harthouse
292223,Live in Japan 2004,Extraphone
278227,&Like A Bolt Of Lightning,Ministry of Sound
445429,Bazooka Tooth,Entertainment One
242333,Gnosis,EMI Music Japan
133451,Hits,Great Big Island
29874,Vira-Lata,PIAS Entertainment Group
29046,Mamouna,Boosey&Hawkes
735421,Time Is Ripe,Harthouse
261225,FANtastic Volume 3,Instant Live
53746,The Hits/The B-Sides 3,HITT Production
300835,Original Album Classics,Corporation
615624,Mexicano Hasta Las Pampas,Muzak
278824,Four Thousand_ Seven Hundred and Seventy seconds; A Shortcut to Teenage Fanclub,Bang
548418,Bright Nights * Dark Days,Entertainment One
511379,The Singles Collection,Sony/ATV Music Publishing
157067,When The Village Was Green,Anjunabeats
300641,La Voz De Oro,Ministry of Sound
175484,Secret Life,DMX
37491,DECEMBERUNDERGROUND,Shure
598170,Hit It Hard!,Triple Vision Record Distribution
29467,Corazon De Barco,PIAS UK Distribution
211906,The Rise of Brutality,Musketeer Records
434534,"Clasico ""88",Diagnosis… DON'T! reCoRdings
459483,A Fist In The Thought,ECA Records
702182,Beware,One Records
531228,Canyon Trilogy,Concord Music Group
144788,Soul Almighty - Natural Mystic II,SoBe Entertainment
153376,Falling Forward,GMA Artist Center
239606,Tracy - The Very Best Of The Cufflinks,Oricon
725026,Friendly Persuasion,Almighty Records
813167,Drum Set Variations,Movic
705129,A Arte De Moraes Moreira,Almighty Records
371451,La Femme Chocolat,GMA Artist Center
284045,Broadway: The Great Original Cast Recordings,Suzy
68544,Waiting For The Sun [40th Anniversary Mixes],GMA Artist Center
80969,Control,Sumthing Distribution
770581,Metanoia / Mundane,Def Jam Recordings
308016,Chris Brown,Aquaplus
27767,Electriclarryland,BTM Music Group Inc.
300000,De Nadie,Magnatune
38769,While You Were Out,Oricon
263928,"Louis de funA""s - l'intA(c)grale - bandes originales des gendarmes",Johnny&Associates
536984,Canciones De La Costa Chica (Chilenas),5pb.
460971,Love And Glitter_ Hot Days And Muzik,Behringer
485420,Devil In The Rearview,Ministry of Sound
718282,Rette Mich SpA$?ter,Live Music Records
767950,21 Gun Salute,Ministry of Sound
213506,Eargasm,Boosey&Hawkes
209117,Proti Epafi,Almighty Records
709850,Gods And Monsters,Muzak
209881,The Chiffons Absolutetly The Best!,Definitive Jux
460919,Songs For Sunday,GRGDN
757437,The Jackie Wilson Genesis,Microphone Records
74859,La RA(c)alitA(c),Aquaplus
131790,Megasoft Office 2007,BTM Music Group Inc.
581079,Cover the Earth,Mushroom Records
64817,Tango Bitter Sweet,Saban Capital Group
609304,Baladas Do Asfalto e Outros Blue Ao Vivo,JamGlue
150319,Belle Ville,Great Big Island
584871,The Incident,Talent Quest
384874,Cry Hard Luck: The RPM And Kent Recordings 1951-61,MCA Inc.
280528,IntA(c)grale Les Cactus,Mushroom Records
270862,GNV FLA,Koch Entertainment
295416,The Routine,Applied Media Technologies Corporation
464714,Holiday From You,CAPP Records
162755,Long Road Out Of Eden,PlayNetwork
190640,Jump N' Shout,Disc Makers
374636,The Definitive Collection,Concord Music Group
817147,We Got The Neutron Bomb,Great Big Island
491003,"A Lot to Fear"" & ""Plant a Tree or Die",Lone Star Music
578452,The Gorge,Concord Music Group
627641,Tiger Woods PGA Tour 2005,GMA Artist Center
615161,Disconnection Notice Bonus Tracks,ARC Music
663114,Wandering Soul,The Visual Dimensions Music
26453,Certified Hits,Koch Entertainment
233357,The Art Of The Guitar,Nuwax Records
186308,Abijah,Newbury Comics
145353,Live At CBGB's,Sony Music Australia
803175,Based On A True Story,The Visual Dimensions Music
644805,Autum,Halaqah Media
299678,Duotones,Aquaplus
688694,A City Called Heaven,Sony/ATV Music Publishing
559297,Kevin Burke: Sweeney's Dream,Movic
764939,Skylines,Talent Quest
588920,Lounge Platinum Collection ? Selection 1,Istanbul Plak
776059,The Manhattan Jazz Septette,EMI Music Japan
237387,Monuments To Excess,EMI
299890,Best Of 85-95,Extraphone
200748,True Soulful Love,Bad Boy Records
404997,Pablo Honey (Collector's Edition),Harthouse
256775,Raise The Dead,Instant Live
637025,Gift Grub 10,Koch Entertainment
544063,Juke Box Saturday Night - Original Big Band Hits From the Swing Era,Concord Music Group
285396,Pandora's Box,Talent Quest
212135,Time-the Destroyer,SoBe Entertainment
160397,Shinin' On (2002 Digital Remaster),Harthouse
624029,The Very Best Of,Talent Quest
300416,Tommy Drives Me Home,Aquaplus
524634,HAPr auf zu weinen,T-Series
470948,Beasts of Burden,Oricon
253395,Re-zoom,Muzak
225448,The Taste Of Rain... Why Kneel,Sony/ATV Music Publishing
759660,Zebra,Lone Star Music
445155,Pyar Tere Nal,Definitive Jux
453232,Come Fill Up Your Glasses,Muzak
705424,Joan of Arc Presents: Don't Mind Control,Broccoli
496603,Son,Saban Capital Group
401201,Santa's Christmas Collection,T-Series
630476,Praise His Name (Studio Track),PIAS Entertainment Group
538683,Big Johns,PGP-RTB
739944,The Great Stone War,ARC Music
811989,Recluses Unite,PlayNetwork
704388,Mr. Budy Bye,One Records
92560,Say It,JamGlue
568482,Rock On,MGM Distribution
323415,Conga Caliente,Microphone Records
144927,Give Me Convenience or Give Me Death,Scranton Button Company
777245,Live at the longbranch and more,Microphone Records
635227,High Life,Broccoli
511811,12 Vivos,Kung Fu Records
128106,The Curse,Boosey&Hawkes
374550,Le Roi de la Bossa Nova,Definitive Jux
146240,1954-56 Combinations,Electronic Arts Recordings
282390,All Money Is Legal,Harthouse
644939,Queens Of Country,5pb.
176238,Da Bomb Vol 5,Thorn EMI
342901,Live At The House Of Blues,Oricon
283541,Glut Und Asche (Remaster),MGM Distribution
422711,Andres CD6,Concord Music Group
378996,Award-Winning Movie Themes : The 60's,Sony/ATV Music Publishing
667161,Eclipse of Ages Into Black,Magnatune
623494,Just Say Yes,PIAS UK Distribution
66828,Cool As,PlayNetwork
234871,Wild & Wicked,Entertainment One
763479,Rozhdenny Mrakom,Econore
575281,Chansons D'Amour,Triple Vision Record Distribution
303735,Crazy Nights,MCA Inc.
285051,Double Or Nothing,Anjunabeats
110112,Anything For You,EMI
177276,Places We Go Through,PIAS Entertainment Group
611163,Group Sex,Aquaplus
443784,Whatever People Say I Am_ That's What I'm Not,Istanbul Plak
270297,A!Dundunbanza!,GRGDN
314532,The Sixth Sense,Electronic Arts Recordings
785963,Lovers Lounge Venue 7,Sony/ATV Music Publishing
375621,Haunted House:The Complete Gene Simmons on Hi Records,Talent Quest
238210,Smoke! Smoke! Smoke!,Definitive Jux
92906,Chansons pour qui?,Multimedia Record Corporation
715262,The 7th Seal,Musketeer Records
443467,Bessie Smith,Koch Entertainment
326964,Berlin: Live at St. Ann's Warehouse,Definitive Jux
46475,Bi Wo Xing Fu,Lone Star Music
72563,Phoney Phone Calls 1959-1972,EMI Music Japan
680677,Alain-FranASSois,Gold Typhoon
378032,Oh Capicua,The Visual Dimensions Music
119730,Killa Season,Broccoli
597520,Inspirational Journey,Concord Music Group
518183,XA(c) povo,Live Music Records
762263,Get Down Or Lay Down,Applied Media Technologies Corporation
423439,Phantomsmasher,Koch Entertainment
591026,E.M.C. [Edited],Live Music Records
27864,Ultra-Lounge/Mondo Exotica: Volume One,Entertainment One
246071,World War III,Hed Kandi
592093,Keep An Eye On The Sky,Jugodisk
646431,Kings and Queens,T-Series
53595,Country Music Hall Of Fame Series: Grandpa Jones,Suzy
473726,Cross Country,Sony Music Entertainmet (Japan) Inc.
87757,Around the World,ARC Music
263884,Sing & play,ARC Music
98843,Viata Noastra Vol 1 / Our Life Vol 1,MCA Inc.
739881,For The Lions,DMX
620633,Axe To Fall,PGP-RTB
71767,TheBloodyTransylvaniaStreetMachine,Posse Up Entertainment
662047,Tro_ HAY=p & KjA|rlighet,5pb.
803194,I'm Your Boogie Man / Rotation,Econore
315993,Donauinsel Live,AMCR
382330,Fearless,Aardvark Records
15415,Catch The Rainbow: The Anthology,Aardvark Records
739356,My Heart Is Yours (50 Valentine Classics from the Past),One Records
140390,Cuts From The Crypt,Nuwax Records
346899,Mantra,Shure
1789,15 De Coleccion,Backstreet Records
402946,Hart(z) IV,PlayNetwork
289953,ANTHOLOGY,Ektaar Music Ltd
130598,Big Summer Tunes,Pony Canyon
798276,Kali,ECA Records
468483,Neil Sedaka Selected Hits,Saban Capital Group
343322,Still [Collector's Edition],Talent Quest
449631,Private Room - The X-Mas Lounge Session 2006,Johnny&Associates
283324,J.Lo,Behringer
558721,Cherish The Ladies: Irish Women Musicians in America,Musketeer Records
336779,Listen to Eason Chan,Spectra Records
7091,Live From Cincinnati_ Bringin' It Home,Def Jam Recordings
65516,Celtic Worship 2,Lone Star Music
166629,Long Road Out Of Eden,Multimedia Record Corporation
599591,Samba Samba,The Visual Dimensions Music
787956,Where Are You,ARC Music
22786,The Best of Al DiMeola: The Manhattan Years,BTM Music Group Inc.
135307,Mobstability,Sony Music Entertainmet (Japan) Inc.
505052,And Now...,Johnny&Associates
331311,Walk On By,Go! Discs
45175,Bluesbreakers With Eric Clapton - Deluxe Edition,Spectra Records
286343,The Complete Recordings 1941-1947,Sony/ATV Music Publishing
356763,The Original Blues,GMA Artist Center
21616,Black Dots,Suzy
315020,Dora The Explorer,Ministry of Sound
666014,Wild Frontier,Hed Kandi
140672,Los Iracundos En Vivo Vol.1,CJ E&M Music Performance Divison
113179,Rejoice,Ministry of Sound
353193,Iyo,Boosey&Hawkes
71805,Ki Allo,DMX
665930,The Last Word,Extraphone
267732,Dream Palace,The Visual Dimensions Music
658011,KPM 1000 Series: Flamboyant Themes (Volume 2),Shure
290582,Working Class Heroes,GRGDN
584842,Le Monde de Pierrot,GoConnect
769217,The Doctor Is In,Boosey&Hawkes
238004,A Deleted Symphony for the Beaten Down,Bad Boy Records
46449,Wonders Of The World,PGP-RTB
702585,Manhattan Mayhem (a history of the Dolls),MCA Inc.
524674,Dance Vault Mixes - Never Again,Econore
720441,3 Way Funk,Great Big Island
246262,Back In Chicago: Jammin' with Willie Kent and the Gents,Thorn EMI
33356,Life Is A Dream [Digital Version],S.M. Entertainment
8566,Whut? The Album,Microphone Records
228539,Bliminal,Econore
556611,Passo De Anjo Ao Vivo,PlayNetwork
493219,The Fabulous Fifties Vol 6,Go! Discs
12546,Behind The Button-Down Mind Of Bob Newhart,Ministry of Sound
765824,Shake It Up,Suzy
23876,Paul's Boutique,Concord Music Group
152395,The Best Of The Academy,EMI
488730,Daouda et sa guitar,Johnny&Associates
188216,The Out of Towners,CJ E&M Music Performance Divison
557587,Celebrate This Christmas,Anjunabeats
674944,Black Chicago,Johnny&Associates
603302,Keep On Singin',Boosey&Hawkes
725628,In Search Of Sunrise 1,Electronic Arts Recordings
295598,The Essential Skeeter Davis,EMI Music Japan
266849,London Zoo,Ektaar Music Ltd
357852,Looking Into It,Random Disc Records
79577,Jump,Sumthing Distribution
248195,Reggae's Finest Volume 1,EMI
78514,Live at the Gem Theater,Mushroom Records
804467,Breakout,PIAS Entertainment Group
195499,Avatar,Telstar Records
368010,Smash Hits 1989,Backstreet Records
709418,Burned Alive By Time,Scranton Button Company
239836,Mejores Tiempos,Lone Star Music
391315,Introspective,Thorn EMI
452608,Outrageously Wild,T-Series
726498,Bright Lights,5pb.
157094,Bandidos Rurales,Johnny&Associates
626950,Shellcode,MCA Inc.
144074,Kommt zusammen,Def Jam Recordings
800,Jubilee,Disc Makers
138239,Adrenaline Rush,Skeleton Crew
54072,Eye To The Telescope / KT Tunstall's Acoustic Extravaganza,SoBe Entertainment
372663,Live In Boston,Sony Music Entertainmet (Japan) Inc.
472566,Alien in My Own Home,AMCR
710695,Las 2 Grandes Orquestas de Venezuela,Entertainment One
771844,Rock'n'Roll is still alive ( Live in Hamburg ),PGP-RTB
703170,Head Over Heels - Club Mixes,GMA Artist Center
300546,Aha Shake Heartbreak,Triple Vision Record Distribution
